"id","start_date","lat","lon","l1","l2","rooms","surface_total","surface_covered","price","currency","property_type","operation_type","fondo"
"qzugKrIvHLBCCql1zuDWWg==",2019-06-08,-34.6336448,-58.4685012,"Argentina","Capital Federal",NA,152,152,35000,"ARS","PH","Alquiler",0
"TxPGP1Un+SQSRzlrb5e7xA==",2019-06-08,-34.627243,-58.458512,"Argentina","Capital Federal",2,38,38,11000,"ARS","Departamento","Alquiler",0
"b2iA/WusF3l52wQIt8IMlQ==",2019-06-08,-34.5992638,-58.3793114,"Argentina","Capital Federal",NA,26,26,8000,"ARS","Departamento","Alquiler",0
"hJkcrGF/zMYW/AytrSfYNw==",2019-06-08,-34.57946014,-58.48464584,"Argentina","Capital Federal",NA,49,45,15800,"ARS","Departamento","Alquiler",4
"jdJP7dsY4RazYsDogq4fxw==",2019-06-08,-34.5706611,-58.485405,"Argentina","Capital Federal",1,38,35,12000,"ARS","Departamento","Alquiler",3
"uXyZHxAnxZuM9GjWFdZX5Q==",2019-06-08,-34.570088,-58.488718,"Argentina","Capital Federal",2,48,44,13000,"ARS","Departamento","Alquiler",4
"/W1wQ8Gnd5e0ABRzGVJ8FQ==",2019-06-08,-34.633540586,-58.4606054892,"Argentina","Capital Federal",2,32,32,9500,"ARS","Departamento","Alquiler",0
"WgI2r7kiqK0vWv01w8iBOw==",2019-06-08,-34.5941976927,-58.4133307841,"Argentina","Capital Federal",2,63,51,23000,"ARS","Departamento","Alquiler",12
"FMHjwkfgThpmSrU3+dZyNQ==",2019-06-08,-34.6298764197,-58.4575613122,"Argentina","Capital Federal",3,70,66,18000,"ARS","Departamento","Alquiler",4
"U2R6PFv0ZlCFuK9Os/hzng==",2019-06-08,-34.5740338499,-58.4917475111,"Argentina","Capital Federal",3,78,70,24900,"ARS","Departamento","Alquiler",8
"d4+i6r8cxh1gce8x1Khv4g==",2019-06-08,-34.6218247682,-58.4629812614,"Argentina","Capital Federal",3,68,68,15000,"ARS","PH","Alquiler",0
"1vxQfOirumUjDu4voLLHfg==",2019-06-08,-34.5944565729,-58.3864631026,"Argentina","Capital Federal",4,145,138,38000,"ARS","Departamento","Alquiler",7
"DQcJqx1vjr1/xyYFlyWULQ==",2019-06-06,-34.59237,-58.4066,"Argentina","Capital Federal",2,28,28,11000,"ARS","Departamento","Alquiler",0
"zT3VSPiZZNS6yFwtuqjAoA==",2019-06-06,-34.582059,-58.407149,"Argentina","Capital Federal",1,39,35,20000,"ARS","Departamento","Alquiler",4
"/vdlKLIp1Xn8o6TtdubR/Q==",2019-06-06,-34.603637,-58.390722,"Argentina","Capital Federal",3,64,61,16000,"ARS","Departamento","Alquiler",3
"C4wy3SfLbfk9L18aSUZPEQ==",2019-06-06,-34.59555817,-58.40806198,"Argentina","Capital Federal",3,83,75,27000,"ARS","Departamento","Alquiler",8
"Gk/vi6kws6PfmeSm7E/BLA==",2019-06-06,-34.58337784,-58.47190094,"Argentina","Capital Federal",2,54,47,17000,"ARS","Departamento","Alquiler",7
"YhsnMvK/BTYbzxxQ8DL4PA==",2019-06-06,-34.57548141,-58.49174881,"Argentina","Capital Federal",1,42,40,16500,"ARS","Departamento","Alquiler",2
"6w/X6st0tkwhRZvI4fhn5Q==",2019-06-06,-34.582782,-58.472132,"Argentina","Capital Federal",1,38,34,13500,"ARS","Departamento","Alquiler",4
"cMbtUQsljrWIA7QZAGzxKA==",2019-06-06,-34.573129,-58.480031,"Argentina","Capital Federal",3,77,74,35000,"ARS","Departamento","Alquiler",3
"ZYI7melz8bw9oHWzrqMz0A==",2019-06-06,-34.578967,-58.488113,"Argentina","Capital Federal",3,69,64,26500,"ARS","Departamento","Alquiler",5
"gVrY/96RpaEI1wK8f7yquA==",2019-06-06,-34.6303026,-58.4667639,"Argentina","Capital Federal",3,58,58,14000,"ARS","Departamento","Alquiler",0
"dMGamFZcXgEx7hqOAE95gg==",2019-06-06,-34.5938018,-58.4087229,"Argentina","Capital Federal",2,39,39,12500,"ARS","Departamento","Alquiler",0
"zr5sP/stPKJK9Dd2PJdnxw==",2019-04-25,-34.6408622,-58.4587848,"Argentina","Capital Federal",NA,197,65,16000,"ARS","Casa","Alquiler",132
"gro5p8aeQeTxUKUV93Y3zg==",2019-04-25,-34.575843,-58.481734,"Argentina","Capital Federal",NA,69,62,22000,"ARS","Departamento","Alquiler",7
"UT34eF9bFPV1D6Dd5c9TuQ==",2019-04-25,-34.5772523,-58.4812718,"Argentina","Capital Federal",1,38,38,10000,"ARS","Departamento","Alquiler",0
"yKFCMEEOI/Vljis3/bqXHQ==",2019-04-25,-34.5771066,-58.4829588,"Argentina","Capital Federal",1,43,38,16300,"ARS","Departamento","Alquiler",5
"91W7aR4eHUTISWURdtPsYg==",2019-04-25,-34.6298615,-58.4846654,"Argentina","Capital Federal",2,54,45,14000,"ARS","Departamento","Alquiler",9
"07Xp29RFao8ubet6Zx2Fwg==",2019-04-25,-34.5996271867,-58.3959900228,"Argentina","Capital Federal",2,45,45,13000,"ARS","Departamento","Alquiler",0
"2eiD9mhS6kG+TLnJLRCPfg==",2019-04-25,-34.5844316,-58.4059117,"Argentina","Capital Federal",2,35,35,14000,"ARS","Departamento","Alquiler",0
"p1+Hfpsw1JZI+/qcsaLpSA==",2019-04-25,-34.5914466873,-58.4100358577,"Argentina","Capital Federal",2,30,30,15000,"ARS","Departamento","Alquiler",0
"kNMgobe3YIas4St+RFiyaw==",2019-04-25,-34.5844316,-58.4059117,"Argentina","Capital Federal",2,35,35,14000,"ARS","Departamento","Alquiler",0
"kezhTg2GhwIT5GaofLw1oA==",2019-04-25,-34.5918004568,-58.4067317735,"Argentina","Capital Federal",2,45,45,13000,"ARS","Departamento","Alquiler",0
"bTpl91gP6CQU5lh2kYqkZA==",2019-04-25,-34.5766488,-58.4802356,"Argentina","Capital Federal",2,56,44,17500,"ARS","Departamento","Alquiler",12
"v7yrkDwOT9c83JNcAfcXqw==",2019-04-25,-34.578018,-58.492538,"Argentina","Capital Federal",2,36,36,14000,"ARS","Departamento","Alquiler",0
"8ZSu2O7G5ehCbJUj+EzhQw==",2019-04-25,-34.5792304,-58.4931304,"Argentina","Capital Federal",2,44,40,14900,"ARS","Departamento","Alquiler",4
"Nw1zLkvoey9qY5BmeT58SA==",2019-04-25,-34.5784463,-58.4927405,"Argentina","Capital Federal",2,60,40,16500,"ARS","Departamento","Alquiler",20
"1Fu3nVoQbuP4yyI3eRGCOQ==",2019-04-25,-34.576765,-58.4975942,"Argentina","Capital Federal",3,70,63,20500,"ARS","Departamento","Alquiler",7
"a0lYaHdtf7nVim1wZ4SxEA==",2019-04-25,-34.5918318,-58.4086988,"Argentina","Capital Federal",4,107,102,23000,"ARS","Departamento","Alquiler",5
"w8oOOTCtiMk8LOBDOiU65w==",2019-04-25,-34.5918318,-58.4086988,"Argentina","Capital Federal",4,107,102,23000,"ARS","Departamento","Alquiler",5
"E9m2lGdn0EzRO8YEdN2qmg==",2019-05-13,-34.5946555,-58.4054155,"Argentina","Capital Federal",4,115,115,25000,"ARS","Departamento","Alquiler",0
"9Dm3e7IXuchd9ESWCFEasQ==",2019-05-13,-34.5980391,-58.4007349,"Argentina","Capital Federal",1,32,32,12000,"ARS","Departamento","Alquiler",0
"6BI1IvwzRJudSw1Wz/vNfA==",2019-05-13,-34.5989391,-58.4121791,"Argentina","Capital Federal",2,50,45,15900,"ARS","Departamento","Alquiler",5
"z9nSje8LXt1WJ20jw7mFqg==",2019-05-13,-34.5743641,-58.4729359,"Argentina","Capital Federal",1,70,40,22000,"ARS","Departamento","Alquiler",30
"LwPvD8tmYUNR7oJ+wsywtQ==",2019-05-13,-34.5741018095,-58.4840019101,"Argentina","Capital Federal",2,48,41,16500,"ARS","Departamento","Alquiler",7
"AWFCDWcTxjDOacopZH7FZw==",2019-06-04,-34.5980391,-58.4007349,"Argentina","Capital Federal",2,45,45,14000,"ARS","Departamento","Alquiler",0
"KFTEKPJzMe7sysbmZjSJWg==",2019-06-04,-34.5863144,-58.3987889,"Argentina","Capital Federal",2,47,45,14000,"ARS","Departamento","Alquiler",2
"k73mu1Vb2z8xDuXVQEUxzg==",2019-06-04,-34.5980391,-58.4007349,"Argentina","Capital Federal",2,45,45,14000,"ARS","Departamento","Alquiler",0
"YSTJvO8OXwMF0wIwA4DfnA==",2019-06-04,-34.5944063,-58.4029353,"Argentina","Capital Federal",2,40,40,15000,"ARS","Departamento","Alquiler",0
"/bmlZjdWWEDZ51fL4Lqh4w==",2019-06-04,-34.5877369,-58.4090894,"Argentina","Capital Federal",3,80,72,29000,"ARS","Departamento","Alquiler",8
"db57aqk2yy3jKLzUUN638Q==",2019-06-04,-34.5732889,-58.473734,"Argentina","Capital Federal",2,54,50,23500,"ARS","Departamento","Alquiler",4
"vXwFcPPSYk9pwSYnvdNdZA==",2019-06-04,-34.57200241,-58.48526382,"Argentina","Capital Federal",NA,40,33,13500,"ARS","Departamento","Alquiler",7
"Yhg/vugJM2/QNlHCPDuHPw==",2019-06-04,-34.57233429,-58.4787674,"Argentina","Capital Federal",2,68,61,18000,"ARS","Departamento","Alquiler",7
"jMEuhESzNdDhQj9j2H4LqA==",2019-06-04,-34.6419497,-58.4570577,"Argentina","Capital Federal",2,48,48,13500,"ARS","PH","Alquiler",0
"8/D1hD6fkFDFc14Foj8Uyw==",2019-06-04,-34.5957447,-58.4097622,"Argentina","Capital Federal",1,30,30,11000,"ARS","Departamento","Alquiler",0
"E6xCIDVQevj9WpMfT2W+6g==",2019-06-04,-34.5963768374,-58.3935200884,"Argentina","Capital Federal",1,39,36,13500,"ARS","Departamento","Alquiler",3
"Jq684/UVOFo6GZgCmjOqbQ==",2019-06-04,-34.5770886,-58.4855548,"Argentina","Capital Federal",NA,38,38,13500,"ARS","Departamento","Alquiler",0
"WxM9m+3svWW/V4Qr8krJsg==",2019-06-04,-34.590206,-58.4814361,"Argentina","Capital Federal",2,42,38,12500,"ARS","Departamento","Alquiler",4
"NhXVFyb7yYf+QFsygKPRsw==",2019-06-04,-34.6421907,-58.4548993,"Argentina","Capital Federal",3,55,50,13000,"ARS","PH","Alquiler",5
"vJMIQc3wwzShMhHNJzRafA==",2019-06-04,-34.5740003,-58.4960895,"Argentina","Capital Federal",3,86,70,26000,"ARS","PH","Alquiler",16
"sfqx1dG872O+0uoE7NAiKQ==",2019-06-04,-34.5925835,-58.409799,"Argentina","Capital Federal",3,65,65,19800,"ARS","Departamento","Alquiler",0
"HUf/055h4vUnWHe91XyPbg==",2019-06-04,-34.588769963,-58.4097409503,"Argentina","Capital Federal",4,104,92,35000,"ARS","Departamento","Alquiler",12
"Bcwu9kuNnriE3K/ZedyAHw==",2019-06-04,-34.574442,-58.48441,"Argentina","Capital Federal",3,80,70,22000,"ARS","Departamento","Alquiler",10
"3CYWTAF1Z1BmpOx8VIriTA==",2019-04-16,-34.577212561,-58.4740510408,"Argentina","Capital Federal",2,61,48,20000,"ARS","PH","Alquiler",13
"EkvQUY05CYi0nngl4q6Jbw==",2019-04-16,-34.6339841,-58.4619222,"Argentina","Capital Federal",2,48,45,10500,"ARS","Departamento","Alquiler",3
"0iE4skQXCEhJqpXiTpJWHg==",2019-04-16,-34.5983055,-58.4058224,"Argentina","Capital Federal",3,55,55,17000,"ARS","Departamento","Alquiler",0
"3/byo6qBD9V2sl6OunOAkw==",2019-04-16,-34.5922996,-58.4110327,"Argentina","Capital Federal",4,86,77,23000,"ARS","Departamento","Alquiler",9
"I5pFLbzp3sIJavF4ACj2iQ==",2019-04-16,-34.5841455,-58.4060682,"Argentina","Capital Federal",1,40,38,15000,"ARS","Departamento","Alquiler",2
"NwNoxJgdRUwUi/gcCIKkOQ==",2019-04-16,-34.570884,-58.4886936,"Argentina","Capital Federal",2,56,53,17000,"ARS","Departamento","Alquiler",3
"tKe0ClccWaAaYZsAR4QA8A==",2019-04-16,-34.57935715,-58.48905945,"Argentina","Capital Federal",1,42,38,18000,"ARS","Departamento","Alquiler",4
"aVM0+VYncS/5RrgWYD/0+w==",2019-04-16,-34.57302094,-58.48110962,"Argentina","Capital Federal",1,50,50,15900,"ARS","Departamento","Alquiler",0
"ZKY5P9iosAJMvDqMIjIqrA==",2019-04-16,-34.5729256,-58.4799238,"Argentina","Capital Federal",1,34,30,11000,"ARS","Departamento","Alquiler",4
"Tl4XC1pUEttya/o8j+sCjg==",2019-04-16,-34.57302094,-58.48110962,"Argentina","Capital Federal",1,50,50,15900,"ARS","Departamento","Alquiler",0
"jmQBOqT09be67ZcwVjDrtw==",2019-04-16,-34.5707689,-58.4767782,"Argentina","Capital Federal",1,36,31,16000,"ARS","Departamento","Alquiler",5
"b0B6sBPeK2aVF1BRHTJnbQ==",2019-04-16,-34.5682146,-58.4957916,"Argentina","Capital Federal",NA,60,48,18000,"ARS","PH","Alquiler",12
"bbFdyNc16Ymh0fFeZjgzaA==",2019-04-16,-34.5843848,-58.3992176,"Argentina","Capital Federal",1,35,35,12000,"ARS","Departamento","Alquiler",0
"TwCVhmUOXsdwslL6IrrZfA==",2019-04-16,-34.5884906,-58.4030236,"Argentina","Capital Federal",1,30,27,14500,"ARS","Departamento","Alquiler",3
"NrQZxuVEgvhnT4mrhFKb7Q==",2019-04-16,-34.5966929,-58.4074607,"Argentina","Capital Federal",2,42,40,15500,"ARS","Departamento","Alquiler",2
"7Q7QPbvd72JU+u2UWjxu1g==",2019-04-16,-34.5855416,-58.3974332,"Argentina","Capital Federal",3,116,104,26000,"ARS","Departamento","Alquiler",12
"6zsLRpljr18xJN1tjZnHlQ==",2019-04-16,-34.601316,-58.401561,"Argentina","Capital Federal",4,100,100,19500,"ARS","Departamento","Alquiler",0
"qvfB+kkqyOQNqoO6LriSYQ==",2019-05-11,-34.6231052298,-58.4612015994,"Argentina","Capital Federal",NA,80,80,18000,"ARS","Departamento","Alquiler",0
"QxFDWJhj+U6PK2EekANsjw==",2019-05-11,-34.6231078,-58.4635909,"Argentina","Capital Federal",3,110,86,32000,"ARS","Departamento","Alquiler",24
"iS5WXUxgQK9h2nRQLNA67A==",2019-05-11,-34.634914,-58.4658323,"Argentina","Capital Federal",2,47,42,12000,"ARS","Departamento","Alquiler",5
"YbjMQi97ZxWjHye7Nl7HDQ==",2019-05-11,-34.5831546,-58.4051589,"Argentina","Capital Federal",NA,32,32,12500,"ARS","Departamento","Alquiler",0
"ayOlC1uURnOdJJgfYqzUzA==",2019-05-11,-34.582386,-58.408083,"Argentina","Capital Federal",1,47,43,19000,"ARS","Departamento","Alquiler",4
"/sv/lnHOTskv9KXNL3cZhA==",2019-05-11,-34.57330704,-58.48468018,"Argentina","Capital Federal",NA,30,30,9000,"ARS","Departamento","Alquiler",0
"MeubLjbighrNzPE+FtLvbQ==",2019-05-11,-34.58025742,-58.4835968,"Argentina","Capital Federal",3,80,75,24000,"ARS","Departamento","Alquiler",5
"YXOlXH9Z5iDEEnVChtd7Bw==",2019-05-11,-34.5764607,-58.4944406,"Argentina","Capital Federal",1,30,30,10500,"ARS","Departamento","Alquiler",0
"ibcmXQEJJGmtIN/FIQbFLg==",2019-05-11,-34.6278169,-58.4687782,"Argentina","Capital Federal",2,44,39,14800,"ARS","Departamento","Alquiler",5
"V4DhWb3TMapTdNvIGRbd3g==",2019-05-11,-34.6294111606,-58.453900554,"Argentina","Capital Federal",2,43,40,17000,"ARS","Departamento","Alquiler",3
"cGOtJB6bzJmrBSmmmoFpjQ==",2019-05-11,-34.587305,-58.400454,"Argentina","Capital Federal",1,34,34,17000,"ARS","Departamento","Alquiler",0
"EBJ/zSgZFQ/+a3HiJYfXJQ==",2019-05-11,-34.5784276,-58.4775748,"Argentina","Capital Federal",2,36,36,10000,"ARS","Departamento","Alquiler",0
"5yBWVI5vrRATrjvPxBQCcA==",2019-05-11,-34.5736382,-58.4790211,"Argentina","Capital Federal",2,41,38,14000,"ARS","Departamento","Alquiler",3
"lw4uffFngGyt5GsvfWmoGw==",2019-05-11,-34.6422022,-58.4651008,"Argentina","Capital Federal",3,82,70,18000,"ARS","PH","Alquiler",12
"sCwS12He7NsixMZXZw5lAw==",2019-05-11,-34.5873825,-58.3972762,"Argentina","Capital Federal",3,55,49,18500,"ARS","Departamento","Alquiler",6
"2CC4H7vvK+TSNO8tEv7GQw==",2019-05-11,-34.5776306,-58.4877722,"Argentina","Capital Federal",3,79,73,20000,"ARS","Departamento","Alquiler",6
"c1CY2djb9ZrJP4kvbiI0qQ==",2019-05-11,-34.622341156,-58.4614181519,"Argentina","Capital Federal",4,80,80,18000,"ARS","Departamento","Alquiler",0
"P0zzChsF/AHOAnKp0+ynCA==",2019-03-18,-34.642311,-58.455376,"Argentina","Capital Federal",2,35,35,12500,"ARS","PH","Alquiler",0
"Cr4s+3wkdu3jjx7pkbakSw==",2019-03-18,-34.6381396,-58.4587947,"Argentina","Capital Federal",2,51,42,12000,"ARS","Departamento","Alquiler",9
"W4kRikkZV0zzVCrZ34tZxA==",2019-03-18,-34.6381396,-58.4587947,"Argentina","Capital Federal",2,46,42,11000,"ARS","Departamento","Alquiler",4
"4z6lXNS8xqflTzaZ2xYjeA==",2019-03-18,-34.5858663,-58.4063337,"Argentina","Capital Federal",2,46,43,14000,"ARS","Departamento","Alquiler",3
"k1jxFPG/GWjttEwmDOJqBA==",2019-03-18,-34.5749737,-58.4807306,"Argentina","Capital Federal",2,46,41,13000,"ARS","Departamento","Alquiler",5
"LNznXwuTsgL6JaWqB+XYaA==",2019-03-18,-34.642311,-58.455376,"Argentina","Capital Federal",3,75,70,19000,"ARS","PH","Alquiler",5
"pWFto62f7JMlObM6LitYZA==",2019-03-18,-34.584667,-58.424326,"Argentina","Capital Federal",3,73,65,36000,"ARS","Departamento","Alquiler",8
"R0tJ4F1q/05S/tJogELOcQ==",2019-03-18,-34.588769963,-58.4097409503,"Argentina","Capital Federal",4,104,92,38000,"ARS","Departamento","Alquiler",12
"EbJ4bD38H2AFPIQAfLuGSg==",2019-02-01,-34.58987808,-58.41611862,"Argentina","Capital Federal",3,109,100,28000,"ARS","Departamento","Alquiler",9
"+l0OQNTo/WxNLeaWJIK+mQ==",2019-02-01,-34.57928,-58.481988,"Argentina","Capital Federal",NA,41,34,14000,"ARS","Departamento","Alquiler",7
"dNX7WEUAK9QipNz0SpN71Q==",2019-02-01,-34.6308284,-58.4692746,"Argentina","Capital Federal",2,46,43,10500,"ARS","Departamento","Alquiler",3
"9yPhYfk9/YMmMuwpRnI+Ow==",2019-02-01,-34.595350936,-58.3746103266,"Argentina","Capital Federal",2,65,65,27000,"ARS","Departamento","Alquiler",0
"N+xfsPVwO8nWn7UMhSLP4A==",2019-02-01,-34.5912803625,-58.4066499698,"Argentina","Capital Federal",2,35,35,12500,"ARS","Departamento","Alquiler",0
"s7KUHvEPnp1l+x97IdlP0g==",2019-02-01,-34.5801057,-58.4132455,"Argentina","Capital Federal",2,35,35,10800,"ARS","Departamento","Alquiler",0
"mc6NdiK04VoC5zJKV0kVGA==",2019-02-01,-34.5957447,-58.4097622,"Argentina","Capital Federal",3,53,51,21000,"ARS","Departamento","Alquiler",2
"TqlizAZ9NXAdi2CyxCH8rw==",2019-02-01,-34.5957447,-58.4097622,"Argentina","Capital Federal",3,53,51,21000,"ARS","Departamento","Alquiler",2
"Q6L7ZJK4JuO8lOnVpJm/zg==",2019-02-01,-34.5871662,-58.4071575,"Argentina","Capital Federal",3,50,47,17000,"ARS","Departamento","Alquiler",3
"5BU1rdXCCJH0+5YIEwRpsA==",2019-02-01,-34.5957447,-58.4097622,"Argentina","Capital Federal",3,53,51,21000,"ARS","Departamento","Alquiler",2
"ThSGFPJi/A7caBo8vWlSgQ==",2019-02-01,-34.5957447,-58.4097622,"Argentina","Capital Federal",3,53,51,21000,"ARS","Departamento","Alquiler",2
"8glwhEmoxL/z1AM7vC28sA==",2019-02-01,-34.585478,-58.4061745,"Argentina","Capital Federal",3,140,100,32000,"ARS","Departamento","Alquiler",40
"jwZQcuQEwDQdrIiHW/sjeQ==",2019-02-01,-34.5682901,-58.486219,"Argentina","Capital Federal",3,59,55,18000,"ARS","Departamento","Alquiler",4
"Uy+NmV56eyeDEV5tgmZpQQ==",2019-02-01,-34.573566,-58.4793834,"Argentina","Capital Federal",3,91,66,19000,"ARS","Departamento","Alquiler",25
"jMhBtBwQGKPyWKrirgDerQ==",2019-02-01,-34.5732931,-58.479697,"Argentina","Capital Federal",4,105,95,27000,"ARS","Departamento","Alquiler",10
"WrUhMLK4RVrEGBoDW2LGiw==",2019-03-19,-34.57915497,-58.48748779,"Argentina","Capital Federal",NA,38,34,12000,"ARS","Departamento","Alquiler",4
"GjeMsU3ymAjg3T4fSroYYA==",2019-03-19,-34.5955795,-58.405441,"Argentina","Capital Federal",1,30,30,11000,"ARS","Departamento","Alquiler",0
"st5i2OFXkMNEOIonDKFOwg==",2019-03-19,-34.57902908,-58.48245239,"Argentina","Capital Federal",1,25,25,13500,"ARS","Departamento","Alquiler",0
"5ef+4OUW1iwBmVo/IZuoaw==",2019-03-19,-34.633442,-58.3745,"Argentina","Capital Federal",1,28,26,11700,"ARS","Departamento","Alquiler",2
"hVagzpEyC0L+05sqf04K6Q==",2019-03-19,-34.5830152,-58.4787824,"Argentina","Capital Federal",2,35,35,11000,"ARS","PH","Alquiler",0
"sOS+iiJVSvkYJH1JW8fEFw==",2019-03-19,-34.61809921,-58.47004318,"Argentina","Capital Federal",2,88,80,18500,"ARS","Departamento","Alquiler",8
"GSHMIunaQGPoP9VKZ3JUmA==",2019-03-19,-34.6345569,-58.4663099,"Argentina","Capital Federal",2,54,45,13000,"ARS","Departamento","Alquiler",9
"GhKZy9avs9+QfOSxTpIQfA==",2019-03-19,-34.5985323877,-58.4119440882,"Argentina","Capital Federal",2,45,42,18500,"ARS","Departamento","Alquiler",3
"ObfyyMgOEteOD+4Glgq/Vw==",2019-03-19,-34.5872269607,-58.4184626222,"Argentina","Capital Federal",2,46,42,16000,"ARS","Departamento","Alquiler",4
"IokUpO5cELNYrWd8Kl/K7w==",2019-03-19,-34.590201,-58.41366,"Argentina","Capital Federal",2,43,43,11200,"ARS","Departamento","Alquiler",0
"KAIzjn8Dm89Dqy2I9IL7Fg==",2019-03-19,-34.5872214,-58.40687,"Argentina","Capital Federal",2,37,34,15000,"ARS","Departamento","Alquiler",3
"qAT4NGPF6t/uGkuXBvf90Q==",2019-03-19,-34.57975769,-58.48270035,"Argentina","Capital Federal",2,90,78,25000,"ARS","Departamento","Alquiler",12
"1uuOsvy9O61wUCJX+Lj2qQ==",2019-03-19,-34.570884,-58.4886936,"Argentina","Capital Federal",2,55,50,15000,"ARS","Departamento","Alquiler",5
"RAEWJ4yzIk2wj1i2eX5Gew==",2019-03-19,-34.6262207192,-58.4538396598,"Argentina","Capital Federal",3,70,70,17000,"ARS","Departamento","Alquiler",0
"U1e48jJLD9kgnQalTRp66w==",2019-03-19,-34.6322458,-58.4742035,"Argentina","Capital Federal",3,65,50,16000,"ARS","Departamento","Alquiler",15
"hXIq5OfdXbbabyoluFHtsw==",2019-03-19,-34.6283204486,-58.4798648007,"Argentina","Capital Federal",4,106,98,18000,"ARS","Departamento","Alquiler",8
"JdOkiVs8kxxTqmmRsxA0zA==",2019-03-19,-34.617059,-58.4425783,"Argentina","Capital Federal",4,105,85,15000,"ARS","Departamento","Alquiler",20
"RM0S+UPa5KvCPXARdseodg==",2019-03-19,-34.6251775204,-58.4728695996,"Argentina","Capital Federal",4,99,91,17000,"ARS","Departamento","Alquiler",8
"WlHzMCfAdmyZJ/81O0BcPA==",2019-03-19,-34.5917183,-58.3976035,"Argentina","Capital Federal",4,90,90,25000,"ARS","Departamento","Alquiler",0
"5VQh+ITQ8hMgfBsw/FNM7Q==",2019-02-09,-34.5940263,-58.3998853,"Argentina","Capital Federal",NA,75,75,22000,"ARS","PH","Alquiler",0
"QOw6HnoAoQ9v1gfeNPQkqQ==",2019-02-09,-34.57250595,-58.48667908,"Argentina","Capital Federal",NA,41,33,12000,"ARS","Departamento","Alquiler",8
"ZLkpgsOCD4PH4zwbGjrU5Q==",2019-02-09,-34.563416,-58.492548,"Argentina","Capital Federal",1,37,32,11900,"ARS","Departamento","Alquiler",5
"gnngeDai6wAkhw8i5y7CWw==",2019-02-09,-34.5780986764,-58.4747432296,"Argentina","Capital Federal",2,45,45,14000,"ARS","PH","Alquiler",0
"KNk8KBjXz6nQwQge6MlcNQ==",2019-02-09,-34.5898711539,-58.4166117831,"Argentina","Capital Federal",2,37,37,17000,"ARS","Departamento","Alquiler",0
"AM5DZiGLA3eEKsgq0TCSmw==",2019-02-09,-34.5934695,-58.409978,"Argentina","Capital Federal",2,57,45,13000,"ARS","Departamento","Alquiler",12
"Es1z4CC1HrPS9Pe+JJ5HHg==",2019-02-09,-34.58522034,-58.426651,"Argentina","Capital Federal",2,55,55,20000,"ARS","Departamento","Alquiler",0
"Vm1rwP8MSTW3eovf15K0rw==",2019-02-09,-34.5701004,-58.4760813,"Argentina","Capital Federal",2,55,45,18000,"ARS","Departamento","Alquiler",10
"9RcSqe5MuE/aSanpONaaFw==",2019-02-09,-34.56867218,-58.49253845,"Argentina","Capital Federal",2,70,65,20000,"ARS","Departamento","Alquiler",5
"FHlw/JsH0bJX6P2lvQ/YYA==",2019-02-09,-34.5780986764,-58.4740565841,"Argentina","Capital Federal",2,45,45,14000,"ARS","Departamento","Alquiler",0
"uGW7BuTtriePqKg+bgCudg==",2019-02-09,-34.5652434,-58.4951308,"Argentina","Capital Federal",2,54,40,14000,"ARS","Departamento","Alquiler",14
"32HJFjG4EnVjscZEg0ZwCg==",2019-02-09,-34.5798444,-58.4766162,"Argentina","Capital Federal",2,43,43,13000,"ARS","Departamento","Alquiler",0
"7GCXcfc3IdcKNhp0TMxIZw==",2019-02-09,-34.6225539,-58.4599962,"Argentina","Capital Federal",3,79,70,17000,"ARS","Departamento","Alquiler",9
"0wI6f9nHWg+Rg2R58ADRpQ==",2019-02-09,-34.5957447,-58.4097622,"Argentina","Capital Federal",3,53,51,21000,"ARS","Departamento","Alquiler",2
"yikc+8ud40aAFqwhjQiapw==",2019-02-09,-34.5957447,-58.4097622,"Argentina","Capital Federal",3,53,51,21000,"ARS","Departamento","Alquiler",2
"GXYH0slgGwvBpf4T/2Grug==",2019-02-09,-34.5918143,-58.3921528,"Argentina","Capital Federal",3,126,120,55000,"ARS","Departamento","Alquiler",6
"QykUv/W5fs3QOSzXyApRtQ==",2019-02-09,-34.6289444,-58.4588711,"Argentina","Capital Federal",4,92,84,22000,"ARS","Departamento","Alquiler",8
"OAzULY2lJAM1qCQ2OdVaQw==",2019-02-09,-34.5918143,-58.3921528,"Argentina","Capital Federal",4,126,120,50000,"ARS","Departamento","Alquiler",6
"8HJXEw49cTMLtCbJgSvPnQ==",2019-02-09,-34.5685958862,-58.4858589172,"Argentina","Capital Federal",5,140,130,25000,"ARS","PH","Alquiler",10
